IDP_WAREHOUSE_ID,IDP_AUDIT_ID,IDP_EFFECTIVE_DATE,IDP_END_DATE,IDP_DELETE_DATE,CONT_ID,MARITAL_ST_TP_CD,BIRTHPLACE_TP_CD,CITIZENSHIP_TP_CD,HIGHEST_EDU_TP_CD,AGE_VER_DOC_TP_CD,GENDER_TP_CODE,BIRTH_DT,DECEASED_DT,CHILDREN_CT,DISAB_START_DT,DISAB_END_DT,USER_IND,LAST_UPDATE_DT,LAST_UPDATE_USER,LAST_UPDATE_TX_ID,X_DECEASED_IND,X_OCCUPATION_TP_CD,X_COMPANY_TP_CD,X_EMPL_TP_CD,X_SEC_CITIZENSHIP_TP_CD,X_CITIZENSHIP_LAST_UPD_DT,X_IMPT_FMLY_NAME,X_US_ALIEN_RES_IND,X_CHILDREN_CT_CAPTURED_DT,X_RESIDENCY_TP_CD,X_SRC_SYS_LAST_UPD_DT,X_SRC_SYS_LAST_UPD_USER,X_SRC_SYS_LAST_UPD_TRANSIT,X_SRC_SYS_LAST_UPD_USER_NAME,X_INCOME_STABILITY_TP_CD
9112425419453,7424305,2021-02-04 11:02:07,2025-02-02 23:50:34,,3142329937,131865,11004,150123,150123,,1,1990-11-25,,0,,,N,2021-05-13 01:52:29,cusadmin,683578807469703551,N,348825,653,501,,,,N,,701,2021-05-13 01:52:29,batchsys,8486,,
1100319393125,4252240,2025-02-02 23:50:34,,,3142329937,131866,,150124,150123,160001,1,1990-11-25,,0,,,N,2026-04-03 02:28:14,batchsys,441445241295915942,N,348825,,501,,,,N,,701,2026-04-03 02:28:14,cusadmin,1809,Audrey Jackson,
3651772932264,5600483,2000-11-30 12:06:26,,,4521909071,131866,11007,150123,150125,,1,1972-09-21,,1,,,N,2001-03-29 12:43:21,cusadmin,302251290628543356,N,348826,640,501,,,,N,2017-09-15 16:47:48,701,2001-03-29 12:43:21,cusadmin,7896,,170002
7444545013059,9945592,1998-06-12 08:13:07,,,5677420482,131868,,150123,150124,,2,1964-02-19,,1,,,N,2021-09-14 18:22:26,batchsys,834392950048406543,N,348828,689,501,,2025-03-31 00:53:43,,N,2026-03-04 01:04:17,701,2021-09-14 18:22:26,migr8,1296,,
6507538729419,8940106,2017-01-14 18:28:38,,,1633656285,131866,,150123,150125,,2,1947-04-24,,1,,,N,2017-02-14 02:40:32,batchsys,655775125756307201,N,348822,,503,,2021-09-20 02:24:58,,N,2020-10-19 18:26:25,702,2017-02-14 02:40:32,batchsys,6386,,
9575979399852,4599264,2012-04-28 07:44:17,2024-11-02 07:46:01,,3737069279,131868,,150123,150123,,2,1946-01-09,,1,,,N,2019-04-17 12:43:01,batchsys,716628488585185582,N,348833,690,501,,,,N,2015-04-30 08:57:32,701,2019-04-17 12:43:01,cusadmin,4961,,
9398745290193,1038006,2024-11-02 07:46:01,,,3737069279,131868,11003,150123,150123,160001,2,1946-01-09,,1,,,N,2025-04-11 11:14:40,MECH,266203464922835153,N,348833,,501,,,,N,2025-07-15 23:34:54,701,2025-04-11 11:14:40,cusadmin,7123,Michael Nixon,170001
1186625710433,2541037,1999-05-30 00:52:10,2016-11-02 01:38:34,,2312744910,131866,,150123,150123,,1,1970-02-05,,0,,,N,2018-10-27 17:50:12,MECH,224226130004180110,N,348834,,501,,2003-05-07 05:56:45,,N,,701,2018-10-27 17:50:12,migr8,6192,,170002
1667668600094,6132111,2016-11-02 01:38:34,,,2312744910,131866,,150123,150123,,1,1970-02-05,,0,,,N,2021-06-24 11:51:43,batchsys,215717805554711869,N,348834,,501,,2024-06-05 20:00:46,,N,,701,2021-06-24 11:51:43,MECH,1954,,
4109887927662,8620225,2022-09-12 12:26:35,,,1498312759,131866,11007,150123,150123,,2,1979-05-18,,2,,,N,2024-08-04 06:37:17,MECH,559648525931959161,N,348839,,501,,,,N,2023-01-10 03:14:56,701,2024-08-04 06:37:17,batchsys,5074,Shannon Rogers,
7707343773677,1342398,2021-01-22 09:33:34,2023-04-23 23:45:51,,8882198693,131865,,150123,150125,,1,1995-04-28,,3,,,N,2025-10-26 23:10:50,cusadmin,958446771528408470,N,348823,,501,,,,N,2026-05-22 16:53:38,701,2025-10-26 23:10:50,cusadmin,4574,Brett Pena,
6092761932449,6481228,2023-04-23 23:45:51,,,8882198693,131866,,150123,150125,,1,1995-04-28,,3,,,N,2026-06-18 17:35:37,batchsys,651191538157714015,N,348823,,501,,2025-08-18 11:36:51,,N,2023-11-26 08:11:58,701,2026-06-18 17:35:37,cusadmin,7332,Raymond Curry,170003
6867095057164,2663919,2016-02-02 20:33:12,,,6052871042,131866,,150124,150123,160001,1,1971-10-26,,3,,,N,2021-12-10 13:33:14,MECH,560366873756651961,N,348831,,501,,2017-02-07 04:46:37,,N,2018-05-23 04:41:54,701,2021-12-10 13:33:14,cusadmin,4342,,
2641027697908,9294925,1996-09-21 23:46:37,,,5219180405,131865,11003,,150124,,1,1979-11-22,,2,,,N,2021-11-15 05:07:20,cusadmin,262731561005042319,N,348828,,501,,,,N,2010-05-01 16:59:31,701,2021-11-15 05:07:20,cusadmin,7006,Michael White,
5406877734720,1186020,2024-06-28 07:20:36,,,7016323580,131865,,150124,150124,,2,2008-05-06,,0,,,N,2025-08-15 03:21:48,batchsys,646679618211880592,N,348840,,504,,,,N,,701,2025-08-15 03:21:48,batchsys,8731,Megan Decker,
1699427475869,5360228,2012-07-03 08:56:06,,,5637121133,131866,,,150123,,2,1974-07-07,,2,,,N,2024-03-26 13:31:34,batchsys,136517482576281127,N,348822,,501,,2019-10-21 07:45:45,,N,2024-10-06 20:00:03,701,2024-03-26 13:31:34,MECH,6757,,
3164997488500,3707961,2008-05-06 16:06:40,,,5529656979,131865,,150123,150122,,1,1978-07-23,,0,,,N,2010-08-04 00:09:54,migr8,327514528994596444,N,348836,,503,,,,N,,701,2010-08-04 00:09:54,MECH,7134,,
5173402670051,9616717,2025-03-30 18:56:07,2026-04-12 09:08:20,,9071928058,131865,,150123,150123,160002,2,1945-12-26,,0,,,N,2025-07-24 23:14:30,cusadmin,596274676895856114,N,348836,,503,,2025-06-18 04:05:59,,N,,701,2025-07-24 23:14:30,cusadmin,2370,,170003
5575480427145,9362498,2026-04-12 09:08:20,,,9071928058,131865,,150123,150123,,2,1945-12-26,,0,,,N,2026-06-04 15:48:14,MECH,556084068465523940,N,348836,,503,,2026-05-27 14:10:10,,N,,701,2026-06-04 15:48:14,batchsys,4649,Mary Houston,
2087315215671,2364253,2007-05-29 20:39:32,2023-09-11 04:12:21,,8049319329,131865,,,150122,160001,1,1987-06-01,,0,,,N,2013-04-26 12:31:17,cusadmin,439562163323865379,N,348820,,502,,,,N,,701,2013-04-26 12:31:17,cusadmin,1678,Margaret Erickson,
8158461673689,5642447,2023-09-11 04:12:21,,,8049319329,131865,11003,150123,150122,,1,1987-06-01,,0,,,N,2025-09-26 19:36:27,cusadmin,463042153281293195,N,348820,,502,,,,N,,701,2025-09-26 19:36:27,batchsys,1124,Scott Anderson,
9199560102349,9569351,2018-01-31 22:13:36,,,1646994999,131867,,150123,150123,,1,1964-04-17,,0,,,N,2019-03-11 16:29:59,batchsys,295228446514446514,N,348820,,501,,,,N,,701,2019-03-11 16:29:59,cusadmin,1358,,170002
3242685117016,2807181,2021-06-11 07:41:49,,,8030122887,131866,,150123,150123,160003,2,1998-01-23,,3,,,N,2021-11-02 10:28:24,migr8,146417471639049871,N,348839,,501,,,,N,2025-09-01 19:26:32,701,2021-11-02 10:28:24,cusadmin,3396,,170003
7786232407613,4220298,2017-01-10 05:07:36,,,8583980449,131866,,150123,150122,160003,2,1967-02-28,,0,,,N,2020-01-27 22:06:10,batchsys,217421926161087268,N,348829,,501,,,,N,,701,2020-01-27 22:06:10,cusadmin,8500,John Mayer,170003
3640823330611,4585566,2020-12-05 01:30:30,,,2940067759,131866,,150123,150123,,1,1980-11-03,,1,,,N,2023-08-06 11:27:26,cusadmin,795122684198841019,N,348836,,501,,,,N,2023-08-08 13:48:52,701,2023-08-06 11:27:26,cusadmin,3012,,
6443047522901,9519375,2014-12-03 12:25:06,,,1723232107,131868,,150123,150123,160003,1,1951-11-23,2026-04-29,1,,,N,2026-02-12 18:39:31,batchsys,956146350308256050,Y,348828,,503,,,,N,2025-08-26 17:34:55,701,2026-02-12 18:39:31,batchsys,6810,Steven Carrillo,170003
8141660803878,6191044,2004-04-19 10:44:42,2025-11-02 06:51:41,,5615804789,131865,11002,150123,150122,,2,1988-03-20,,0,,,N,2011-06-22 04:48:49,svc_mdm,463492633143927408,N,348830,,501,,,,N,,701,2011-06-22 04:48:49,batchsys,9141,,
6518692972775,1142269,2025-11-02 06:51:41,,,5615804789,131865,,150123,150122,,2,1988-03-20,,0,2004-05-26,,N,2026-06-12 19:23:33,cusadmin,124247625235137649,N,348830,,501,,2025-11-24 09:44:38,,N,,702,2026-06-12 19:23:33,svc_mdm,3308,,170003
8272838449488,4563199,2015-08-05 09:59:53,2024-07-03 06:52:24,,6030168699,131866,,150123,150122,,2,1962-09-07,,1,,,N,2019-09-12 22:59:59,cusadmin,122984905158214826,N,348821,636,501,,2017-07-23 14:48:04,,N,2020-04-07 00:08:06,701,2019-09-12 22:59:59,batchsys,9734,,170002
4271478917852,1098247,2024-07-03 06:52:24,,,6030168699,131866,11001,,150122,160001,2,1962-09-07,,1,,,N,2025-11-14 01:04:44,MECH,607364333734797674,N,348821,,501,,,,N,2026-02-27 05:28:57,702,2025-11-14 01:04:44,MECH,6954,,
9538845176948,2669145,2023-07-21 02:38:34,,,3420896066,131866,,150123,150125,,1,1979-07-15,,0,,,N,2024-01-04 21:01:32,MECH,318667354192260053,N,348838,675,501,,2023-12-30 11:57:43,,N,,702,2024-01-04 21:01:32,MECH,1379,,170002
7307749357956,2528717,2025-03-21 09:34:19,,,9813921232,131866,11006,150123,150122,160002,1,1989-10-10,,3,,,N,2025-10-18 06:20:01,svc_mdm,763174622466311850,N,348821,,501,,2025-08-19 16:17:11,,N,2025-07-07 23:22:27,701,2025-10-18 06:20:01,batchsys,7513,,170001
9198520448744,1154266,2005-12-06 16:52:38,,,8841327648,131865,11009,150123,150123,,2,1980-05-18,,0,,,N,2010-02-27 13:09:48,cusadmin,546652913416552700,N,348836,660,501,,,,N,,701,2010-02-27 13:09:48,batchsys,2048,Susan Baldwin,
7447349279956,4884874,2009-12-04 04:43:33,2025-06-27 22:30:20,,5730878053,131865,,150123,150123,,1,1986-02-21,,2,,,N,2016-07-22 06:21:04,MECH,872643415653138453,N,348833,,501,,2023-08-27 07:16:48,,N,2018-02-25 13:52:49,701,2016-07-22 06:21:04,cusadmin,4464,Benjamin Duncan,170003
9074179882638,3122817,2025-06-27 22:30:20,,,5730878053,131866,11004,150123,150123,,1,1986-02-21,,2,,,N,2026-02-10 03:02:56,batchsys,289080521815973174,N,348833,,501,,2025-10-26 20:02:05,,N,2025-07-06 12:31:13,701,2026-02-10 03:02:56,cusadmin,5288,,
4950516952157,1731142,2006-08-29 12:57:49,,,6987358842,131866,11005,150123,150122,,1,1987-09-26,,1,,,N,2020-08-08 04:38:26,MECH,257538727497154426,N,348820,,501,,,,N,2012-10-22 07:52:44,701,2020-08-08 04:38:26,MECH,9429,Martin Fitzpatrick,
3356578932782,6824755,2005-07-26 17:48:04,2024-01-20 08:43:45,,4749545077,131865,,,150125,,2,1968-03-27,,1,,,N,2024-10-22 15:37:43,batchsys,602613346064119105,N,348836,666,501,,,,N,2023-02-09 20:10:51,701,2024-10-22 15:37:43,cusadmin,9453,Deborah Graves,
6298921429424,7249818,2024-01-20 08:43:45,,,4749545077,131866,11007,150123,150125,,2,1968-03-27,,1,,,N,2024-01-24 17:14:24,cusadmin,894553915171020618,N,348836,,501,,2025-10-31 17:36:05,,N,2025-07-10 02:25:02,701,2024-01-24 17:14:24,batchsys,6130,Laura Robertson,
1208840395345,8248811,2012-12-01 15:07:32,2022-06-25 08:20:21,,7763303573,131867,,150123,150123,,1,1978-03-09,,0,,,N,2020-09-28 03:04:36,cusadmin,694541767163100676,N,348839,,501,,,,N,,701,2020-09-28 03:04:36,MECH,5285,Katherine Graham,170001
9086142264512,7916305,2022-06-25 08:20:21,,,7763303573,131867,11001,150123,150123,160002,1,1978-03-09,,0,,,N,2022-07-24 02:06:24,svc_mdm,281389302704242168,N,348839,,501,,,,N,,701,2022-07-24 02:06:24,batchsys,1676,,170002
6245292137290,1940507,2023-03-10 22:46:53,,,3079160660,131866,,150123,150122,160002,2,1996-06-11,,0,,,N,2026-01-11 21:34:00,cusadmin,735406457073402626,N,348828,,501,,2026-02-06 04:07:27,,N,,701,2026-01-11 21:34:00,migr8,1071,,
3046965598591,3924555,2015-05-01 01:29:46,,,2123986105,131866,,150123,150123,160003,2,1996-04-12,,0,,,N,2016-02-29 20:07:51,batchsys,118807595878090003,N,348822,,501,,2019-03-22 19:23:39,,N,,701,2016-02-29 20:07:51,batchsys,9188,,170001
1353938850748,4979417,2022-08-11 10:38:08,,,2850747895,131866,11001,,,,2,1989-05-07,,3,,,N,2022-09-06 21:59:52,migr8,273127260418633377,N,348838,,501,,,,N,2024-09-22 04:58:00,702,2022-09-06 21:59:52,cusadmin,9969,,170003
7604219995292,3284164,2024-02-24 03:04:55,2026-01-31 04:56:58,,3104373468,131865,11004,150123,150123,160001,1,1995-02-10,,0,,,N,2025-08-20 12:33:38,cusadmin,783733072499775898,N,348830,,501,,,,N,,701,2025-08-20 12:33:38,batchsys,1024,Mark Benjamin,170001
2697403980855,3628436,2026-01-31 04:56:58,,,3104373468,131865,,150123,150123,160002,1,1995-02-10,,0,,,N,2026-04-22 11:25:33,svc_mdm,928109434140254460,N,348830,,501,,,,N,,701,2026-04-22 11:25:33,MECH,7691,,170001
7480801013065,3451010,2009-06-20 07:12:19,,,5951207536,131865,11008,150123,,160001,2,1969-10-21,,0,,,N,2025-07-03 09:06:24,MECH,645798323210081187,N,348824,647,501,,,,N,,701,2025-07-03 09:06:24,cusadmin,3515,Joe Miranda,
1099441803796,1672176,2009-10-18 23:55:48,2025-01-21 12:28:06,,6395349360,131865,,150123,150124,,1,1967-05-01,,0,,,N,2014-05-04 10:48:06,batchsys,138574613682225060,N,348830,,502,,,,N,,701,2014-05-04 10:48:06,MECH,3154,Cassandra Williams,
7314603066382,2020218,2025-01-21 12:28:06,,,6395349360,131866,11001,150123,150124,,1,1967-05-01,,0,,,N,2025-05-08 16:34:02,cusadmin,746392240516996159,N,348830,,502,,,,N,,701,2025-05-08 16:34:02,cusadmin,3629,Connor Dominguez,
2335078181261,4166405,2014-06-25 18:01:11,,,6026975129,131865,11002,150123,150123,160002,1,1987-10-05,,0,,,N,2021-08-05 10:03:32,batchsys,620932142289076034,N,348825,,501,,2024-10-29 22:52:06,,N,,701,2021-08-05 10:03:32,cusadmin,6116,,170003
6213041653453,7613413,2007-04-17 13:44:50,,,7687368515,131865,,150123,150123,160003,1,1984-05-06,,1,,,N,2017-02-16 07:20:56,cusadmin,158182497927810624,N,348829,,502,,,,N,2020-02-07 13:19:54,701,2017-02-16 07:20:56,MECH,7341,Mark Moss,170003
4509568146395,1954983,2023-06-23 22:19:42,2025-09-04 07:48:52,,5818279321,131866,,150123,,,1,1971-08-04,,3,,,N,2023-07-23 22:12:34,migr8,600440897032504074,N,348829,,503,,2023-10-26 18:50:46,,N,2023-07-09 06:56:21,701,2023-07-23 22:12:34,cusadmin,2390,,
8015088554745,2941566,2025-09-04 07:48:52,,,5818279321,131866,,,,,1,1971-08-04,,3,,,N,2025-09-13 16:39:08,migr8,329927634822214509,N,348829,,503,,,,N,2025-11-06 06:25:41,701,2025-09-13 16:39:08,MECH,2806,,
9707525288048,3113022,2003-03-30 15:17:29,2018-05-02 02:44:07,,6088739334,131868,,150124,150122,,2,1962-12-05,,1,,,N,2017-01-24 17:34:28,batchsys,423346434039924929,N,348837,,501,,,,N,2013-10-27 22:44:06,701,2017-01-24 17:34:28,cusadmin,7416,,
8077095854525,3283416,2018-05-02 02:44:07,,,6088739334,131868,11007,150123,150122,,2,1962-12-05,,1,,,N,2021-01-31 20:19:37,batchsys,639204486250861464,N,348837,667,501,,2026-05-27 23:30:46,,N,2026-06-22 01:29:19,701,2021-01-31 20:19:37,cusadmin,2372,,170002
8959849858640,9167498,2000-06-25 03:50:51,,,4569926969,131865,,150123,150123,,2,1975-09-20,,1,,,N,2015-01-22 10:14:23,cusadmin,686170720974519261,N,348824,,501,,,,N,2001-08-17 03:22:05,701,2015-01-22 10:14:23,batchsys,8367,,170003
7139715584273,4911450,2021-06-28 19:04:04,,,8444477812,131868,11003,150123,150123,,1,1957-04-09,,2,,,N,2021-09-23 00:03:44,cusadmin,535885374290671999,N,348820,,501,,,,N,2025-12-01 12:25:11,701,2021-09-23 00:03:44,batchsys,1829,Bruce Roman,170003
2087003869944,7448657,2005-08-29 14:11:57,2020-06-05 21:23:18,,3817482662,131866,,,150122,,2,1983-05-10,,2,,,N,2016-08-12 22:08:01,cusadmin,661060905754662923,N,348826,690,502,,,,N,2020-01-09 14:03:46,701,2016-08-12 22:08:01,cusadmin,2759,,
8988629793069,8508290,2020-06-05 21:23:18,,,3817482662,131866,11005,150123,150122,,2,1983-05-10,,2,,,N,2021-07-15 23:43:14,svc_mdm,383444773185553495,N,348826,,502,,,,N,2021-05-19 14:20:52,701,2021-07-15 23:43:14,batchsys,9155,,
5896752353428,9244392,2012-03-20 21:32:14,,,4132139510,131866,11001,150123,150123,,1,1958-08-17,,3,,,N,2019-09-05 14:54:19,cusadmin,284432132231175548,N,348821,610,503,,,,N,2012-05-27 15:53:00,701,2019-09-05 14:54:19,batchsys,3490,Amanda Thomas,170001
4721708044111,6669946,2016-03-21 19:55:19,2023-11-10 22:40:17,,3705053487,131865,,150123,150125,,2,1990-06-08,,2,,,N,2020-06-03 16:24:20,MECH,458949942580021446,N,348827,,501,,,,N,2017-05-12 18:30:41,701,2020-06-03 16:24:20,batchsys,1249,Kaitlin Hardin,170001
4881842878688,4365744,2023-11-10 22:40:17,,,3705053487,131866,11008,150123,150125,,2,1990-06-08,,2,,,N,2026-01-28 12:56:31,batchsys,160744090739558476,N,348827,,501,,,,N,2024-06-12 23:18:12,701,2026-01-28 12:56:31,MECH,5266,,
3012515950060,5874675,2004-10-28 03:31:11,,,1307641984,131865,,150123,150123,,2,1983-02-23,,1,,,N,2007-12-12 19:34:09,cusadmin,466930765304289174,N,348835,615,501,,2013-07-19 19:37:53,,Y,2005-03-08 10:07:17,701,2007-12-12 19:34:09,batchsys,9922,,
3229641520513,3333960,2013-10-21 12:56:09,2026-02-27 00:54:13,,4497457060,131868,,150123,150123,,2,1976-10-13,,1,,,N,2024-09-15 13:43:49,cusadmin,898228711713829881,N,348823,,501,,,,N,2024-12-08 09:44:05,701,2024-09-15 13:43:49,cusadmin,7939,,
8077810505979,6160792,2026-02-27 00:54:13,,,4497457060,131868,,,150123,,2,1976-10-13,,1,,,N,2026-05-12 03:29:47,cusadmin,380038977691159042,N,348823,,501,,2026-05-31 08:24:52,,N,2026-04-06 20:06:05,702,2026-05-12 03:29:47,batchsys,8368,Sabrina Rodriguez,170003
2774139299436,3836252,2006-10-21 18:23:27,,,2155460305,131866,,150123,150125,,1,1964-09-02,,1,,,N,2011-07-18 17:53:26,batchsys,769343032263467747,N,348837,,501,,,,N,2024-08-16 19:13:48,701,2011-07-18 17:53:26,cusadmin,9969,,
6462313120223,4008154,2005-01-04 17:02:48,,,3740573858,131866,,150124,150125,,2,1981-01-11,,0,,,N,2006-10-01 19:22:50,migr8,767879303741920785,N,348825,,501,150124,,,Y,,701,2006-10-01 19:22:50,batchsys,6713,,
4250557442725,6065824,1997-09-22 17:01:23,2022-02-11 23:07:18,,8802199813,131866,,150124,150124,,1,1976-09-24,,1,,,N,2007-03-23 04:17:34,batchsys,778527013291481306,N,348835,,501,,2020-03-09 12:41:36,,N,2017-11-05 01:30:50,701,2007-03-23 04:17:34,cusadmin,1543,,
1753434916040,6021413,2022-02-11 23:07:18,,,8802199813,131866,,150123,150124,,1,1976-09-24,,1,,,N,2023-10-11 02:44:57,cusadmin,237658280308642469,N,348835,,501,150124,2022-05-30 01:02:39,,N,2026-02-08 03:53:32,701,2023-10-11 02:44:57,migr8,7540,Brenda Copeland,170001
4264178591864,7089641,2014-05-22 13:57:35,,,7213165457,131866,,,150123,,1,1968-12-08,,2,,,N,2019-11-12 06:06:33,cusadmin,447967645202865952,N,348827,649,502,,,,N,2016-02-28 01:47:25,702,2019-11-12 06:06:33,batchsys,1405,,
7912274597237,6120506,2014-12-25 04:57:21,2020-07-14 21:08:56,,7706671789,131865,,150124,150124,,1,1992-07-22,,0,,,N,2024-12-21 17:53:10,batchsys,382065382686486027,N,348830,680,501,,2020-09-01 13:27:59,,N,,701,2024-12-21 17:53:10,cusadmin,3006,Bryan Thomas,170002
1991137885918,2031703,2020-07-14 21:08:56,,,7706671789,131865,,150123,150124,,1,1992-07-22,,0,,,N,2021-07-15 18:31:59,MECH,681284599635498417,N,348830,,501,,2022-12-02 13:57:43,,N,,701,2021-07-15 18:31:59,cusadmin,2730,,
7563872389498,6717755,2017-06-16 11:40:38,,,2660355650,131865,,150123,150125,,1,2000-12-02,,1,,,N,2021-12-13 01:53:23,migr8,207478316245861039,N,348823,,503,,2022-03-16 08:59:11,,N,2021-08-25 08:52:43,701,2021-12-13 01:53:23,cusadmin,5707,,170003
5350457302631,8658725,1996-03-16 08:42:53,,,5594199760,131865,11009,150123,150124,160001,1,1968-04-20,,1,,,N,2012-03-26 02:18:08,batchsys,376275004793845519,N,348823,,501,,,,N,2025-10-23 12:31:37,701,2012-03-26 02:18:08,svc_mdm,2392,,
1000503415055,8551348,2021-07-25 18:03:58,,,5502664504,131866,11008,150123,150125,160001,1,2004-10-28,,0,,,N,2023-10-30 15:43:18,cusadmin,886835642578148051,N,348825,,504,150124,2022-05-03 06:09:15,,N,,701,2023-10-30 15:43:18,batchsys,7722,,170001
4052205562783,3335150,2019-01-20 18:07:33,,,9805772379,131866,11006,,150123,,2,1993-09-06,,1,,,N,2022-07-09 00:16:04,cusadmin,255632041357608578,N,348820,,501,,,,N,2020-05-05 19:58:47,701,2022-07-09 00:16:04,migr8,7915,Christopher Davis,
6191215665539,7430227,2008-01-15 00:52:28,,,4782742298,131868,,150123,150123,,2,1949-06-01,,0,,,N,2013-02-09 21:52:02,cusadmin,502525668846170571,N,348831,,503,,,,N,,702,2013-02-09 21:52:02,cusadmin,8065,,170003
2222758991134,6651428,2020-05-16 04:50:56,,,2927323799,131866,11008,150123,150123,,1,1954-08-11,,3,,,N,2022-08-27 18:54:37,cusadmin,347459207294432106,N,348821,694,503,,,,N,2022-12-23 20:05:56,701,2022-08-27 18:54:37,cusadmin,7355,,170001
8497275854468,1140093,2021-04-02 10:13:35,,,2031443816,131866,,150123,150125,160001,2,1996-09-16,,1,,,N,2024-02-15 18:53:12,MECH,238470473678784671,N,348826,,501,,,,N,2024-11-04 17:21:32,701,2024-02-15 18:53:12,cusadmin,4404,Mark Mills,
7784389727470,9050509,2002-09-24 16:38:01,2014-03-23 09:27:22,,3226016860,131865,,150123,150123,,1,1970-02-27,,0,,,N,2017-03-01 19:56:44,batchsys,716853844413361888,N,348821,,502,,2003-09-02 14:18:58,,N,,701,2017-03-01 19:56:44,cusadmin,6001,Todd Bishop,170002
1316261754674,1820456,2014-03-23 09:27:22,,,3226016860,131867,11003,150123,150123,,1,1970-02-27,,0,,,N,2022-04-22 23:16:59,cusadmin,269432298410171959,N,348821,,502,,2015-09-23 21:24:02,,N,,701,2022-04-22 23:16:59,cusadmin,4678,Christopher Porter,170002
6059031584260,6810247,2006-01-07 14:40:00,,,4843289349,131866,,150123,150123,,1,1986-03-11,,1,,,N,2011-05-18 18:25:14,batchsys,857603081362587609,N,348834,618,501,,2008-06-27 22:06:01,,N,2011-07-01 12:18:22,702,2011-05-18 18:25:14,migr8,8020,,170002
9510150920821,1261295,2011-08-02 02:53:06,,,3160540612,131868,,,150124,160002,1,1966-11-27,,1,,,N,2022-05-13 13:30:51,cusadmin,747643126246683847,N,348833,,501,,2021-06-16 03:45:10,,N,2012-03-30 19:02:55,701,2022-05-13 13:30:51,MECH,1835,,170003
3918685187095,9302880,2001-09-18 06:02:06,,,6921497280,131865,11009,150123,150125,160001,2,1976-05-19,,0,,,N,2019-04-22 13:41:57,cusadmin,527701218713521863,N,348829,,501,,2017-12-29 20:49:34,,N,,701,2019-04-22 13:41:57,cusadmin,4100,Joseph Davis,
9243987071634,5295474,2001-02-21 16:48:07,,,8002200445,131865,,150123,150122,,2,1970-01-27,,0,,,N,2010-09-02 11:36:41,cusadmin,600800675936631802,N,348820,,501,,,,N,,701,2010-09-02 11:36:41,batchsys,7864,Philip Fernandez,170002
3439970892372,9337254,1996-08-27 19:08:51,,,5059734532,131866,11010,150123,150123,160003,2,1968-01-06,,4,,,N,2001-05-31 22:15:35,batchsys,526553650592186908,N,348826,,501,,,,N,2013-11-25 23:52:56,701,2001-05-31 22:15:35,batchsys,7099,,
1757374916029,5000840,1997-03-19 19:44:19,,,8630824676,131866,11009,,150123,,1,1945-01-20,,0,,,N,2021-11-27 17:52:18,migr8,397953250664919986,N,348826,,503,,,,N,,701,2021-11-27 17:52:18,cusadmin,3087,,
1318220238759,7016448,2019-08-27 01:09:17,,,1214560105,131866,,150123,150123,,2,1943-10-21,,1,,,N,2023-06-23 02:22:59,MECH,586677506440299483,N,348828,,503,,2026-01-14 05:13:49,,N,2019-12-26 21:19:19,701,2023-06-23 02:22:59,MECH,5422,,
9456392522325,4809060,2002-08-17 11:06:00,,,2045919625,131866,11010,150123,150122,,1,1949-11-06,,2,,,N,2013-11-07 13:17:29,cusadmin,539952837360655673,N,348839,,503,,,,N,2023-09-04 23:20:33,701,2013-11-07 13:17:29,batchsys,4873,,
6590665834328,7405822,2013-03-12 00:16:51,2024-08-12 01:30:47,,4087318584,131866,,150123,150122,,1,1989-02-25,,2,,,N,2017-12-28 19:10:03,batchsys,732068818575741099,N,348823,,504,,,,N,2024-02-18 10:13:39,701,2017-12-28 19:10:03,cusadmin,8578,,170001
5103552725697,1563432,2024-08-12 01:30:47,,,4087318584,131866,11009,,150122,160003,1,1989-02-25,,2,,,N,2025-01-13 14:14:35,batchsys,601652650351368162,N,348823,698,504,,,,N,2025-08-12 15:17:57,701,2025-01-13 14:14:35,migr8,1538,,
6217355038675,4841072,2016-01-06 14:52:41,2025-09-30 20:09:13,,2062296461,131865,,150123,150123,160001,2,1971-11-10,,0,,,N,2025-06-18 10:08:59,migr8,893901634610271613,N,348824,,501,,,,Y,,701,2025-06-18 10:08:59,batchsys,8516,,
9439755624921,9363720,2025-09-30 20:09:13,,,2062296461,131867,,150123,150123,,2,1971-11-10,,0,,,N,2026-03-20 12:15:40,svc_mdm,395471290803833335,N,348824,,501,,,,N,,701,2026-03-20 12:15:40,cusadmin,6782,,170001
6587470964893,8390696,2004-02-22 14:33:37,,,5811457788,131867,11002,,,,1,1985-01-27,,0,,,N,2011-04-22 04:54:40,batchsys,902937516944573374,N,348837,,501,,,,N,,701,2011-04-22 04:54:40,batchsys,5584,,
1111995570593,9995819,2023-05-04 11:41:06,2024-12-02 07:28:51,,1953473918,131865,11007,150123,150124,,2,2004-11-24,,0,,,N,2023-06-26 11:57:59,cusadmin,255241532632629696,N,348838,,504,,,,N,,701,2023-06-26 11:57:59,batchsys,2567,,170003
4113989767209,3440579,2024-12-02 07:28:51,,,1953473918,131865,,150123,150124,,2,2004-11-24,,0,,,N,2025-10-05 15:23:16,migr8,179776763164422273,N,348838,,504,,,,N,,701,2025-10-05 15:23:16,migr8,4994,,170001
